#{"t_start": 1679480980.870534, "env_id": "FrozenLake-v1"}
r,l,t 
1.0,57,990.551417
1.0,79,990.686539
0.0,20,990.720571
0.0,62,990.826667
1.0,33,990.882718
0.0,23,990.923755
0.0,3,990.92876
1.0,19,990.995821
1.0,29,991.043865
1.0,49,991.125444
0.0,40,991.194507
1.0,41,991.265571
1.0,17,991.294598
0.0,11,991.313615
0.0,28,991.361659
1.0,82,991.504789
1.0,26,991.54983
1.0,15,991.575854
1.0,36,991.639912
1.0,15,991.665936
1.0,47,991.747009
1.0,23,991.787045
1.0,20,991.822077
0.0,19,991.889138
1.0,13,991.912159
1.0,32,991.967209
1.0,13,991.990231
0.0,18,992.021259
1.0,46,992.101331
0.0,24,992.14337
0.0,26,992.18841
1.0,57,992.2875
1.0,100,992.464662
0.0,54,992.558747
0.0,21,992.595781
0.0,15,992.621804
1.0,61,992.727901
1.0,26,992.807974
1.0,22,992.846009
0.0,20,992.88104
1.0,20,992.916072
1.0,22,992.954107
1.0,55,993.050194
0.0,6,993.060203
0.0,38,993.127264
1.0,26,993.176309
1.0,9,993.192323
1.0,33,993.250376
0.0,28,993.299421
1.0,30,993.352469
0.0,13,993.37549
0.0,14,993.400513
1.0,81,993.544644
0.0,85,993.730813
1.0,33,993.789866
0.0,79,995.441782
0.0,21,995.476814
1.0,49,995.558889
1.0,22,995.595922
1.0,17,995.623948
0.0,19,995.655977
0.0,41,995.725039
0.0,42,995.796104
1.0,9,995.811118
0.0,33,995.867169
1.0,78,995.998288
1.0,46,996.109389
1.0,28,996.158434
1.0,66,996.267533
1.0,13,996.289553
1.0,91,996.445695
1.0,70,996.566805
1.0,48,996.649881
1.0,15,996.675905
0.0,28,996.723948
1.0,40,996.793011
1.0,40,996.862074
0.0,18,996.896105
1.0,24,996.937142
0.0,57,997.071264
0.0,31,997.124312
1.0,63,997.234412
1.0,9,997.249426
1.0,28,997.29847
0.0,53,997.389553
0.0,13,997.412574
0.0,13,997.435595
1.0,67,997.551701
1.0,69,997.674813
1.0,16,997.702838
1.0,18,997.733866
1.0,24,997.775905
0.0,32,997.830955
1.0,41,997.937054
0.0,56,998.035143
1.0,30,998.08719
1.0,46,998.168264
1.0,50,998.255343
0.0,59,998.358437
1.0,59,998.465534
0.0,12,998.487554
0.0,42,998.561622
0.0,11,998.58164
1.0,27,998.628682
0.0,15,998.655707
0.0,21,998.692743
1.0,41,998.765809
1.0,24,998.841879
1.0,21,998.879913
0.0,34,998.939968
0.0,26,998.98701
0.0,21,999.025045
0.0,42,1000.608485
1.0,31,1000.660532
1.0,40,1000.728594
1.0,47,1000.807666
0.0,15,1000.832689
1.0,47,1000.910762
1.0,9,1000.925776
1.0,18,1000.956804
0.0,11,1000.974821
1.0,83,1001.113947
1.0,24,1001.154984
0.0,5,1001.162991
0.0,30,1001.24907
1.0,37,1001.312127
1.0,15,1001.338153
0.0,17,1001.366179
1.0,52,1001.45526
1.0,13,1001.476279
1.0,39,1001.541338
0.0,91,1001.693476
0.0,6,1001.703485
0.0,41,1001.773549
1.0,15,1001.799573
0.0,13,1001.821593
0.0,28,1001.870637
0.0,27,1001.91768
1.0,71,1002.040792
1.0,44,1002.153895
1.0,41,1002.225961
0.0,14,1002.250983
1.0,23,1002.29102
0.0,22,1002.329054
0.0,26,1002.374095
1.0,80,1002.513222
0.0,39,1002.581284
0.0,28,1002.630328
1.0,41,1002.701393
1.0,27,1002.748436
0.0,18,1002.779464
1.0,52,1002.869546
0.0,27,1002.91859
1.0,13,1002.941612
1.0,14,1002.966634
1.0,54,1003.096752
1.0,12,1003.117771
0.0,12,1003.139791
1.0,42,1003.21486
1.0,37,1003.28092
0.0,8,1003.294933
1.0,45,1003.375005
0.0,11,1003.394023
0.0,25,1003.438062
1.0,38,1003.506125
0.0,39,1003.576189
0.0,36,1003.640246
1.0,22,1003.682285
0.0,23,1003.722321
1.0,47,1003.806398
0.0,12,1003.827417
1.0,64,1003.975551
0.0,64,1004.090656
0.0,22,1004.129692
1.0,55,1004.228782
1.0,56,1005.835243
1.0,39,1005.903304
0.0,47,1005.982376
1.0,36,1006.043432
1.0,7,1006.055443
1.0,18,1006.08547
0.0,100,1006.256626
0.0,10,1006.274642
1.0,18,1006.30467
1.0,38,1006.403759
1.0,27,1006.450802
1.0,22,1006.487836
1.0,57,1006.585925
1.0,74,1006.714041
1.0,22,1006.752076
1.0,69,1006.873187
1.0,33,1006.931239
0.0,55,1007.027327
1.0,77,1007.162449
0.0,31,1007.216498
0.0,52,1007.342613
1.0,91,1007.504761
1.0,93,1007.667909
1.0,12,1007.689929
1.0,15,1007.715953
1.0,75,1007.848073
1.0,18,1007.880102
1.0,16,1007.908128
0.0,33,1007.96618
0.0,10,1007.983196
0.0,72,1008.110312
1.0,18,1008.144342
1.0,25,1008.223414
0.0,13,1008.246435
0.0,76,1008.381558
0.0,44,1008.45963
0.0,7,1008.472641
1.0,14,1008.497663
0.0,41,1008.57073
0.0,13,1008.593751
1.0,39,1008.663815
0.0,22,1008.703851
1.0,13,1008.727873
0.0,16,1008.756902
1.0,49,1008.845983
1.0,69,1008.972097
0.0,43,1009.049167
0.0,38,1009.152261
1.0,23,1009.193298
1.0,19,1009.22833
0.0,40,1009.300395
1.0,61,1009.410496
1.0,22,1009.451533
1.0,16,1009.48056
1.0,22,1011.020973
0.0,11,1011.03899
1.0,63,1011.145087
1.0,13,1011.167106
1.0,34,1011.224158
1.0,16,1011.251183
1.0,59,1011.349272
0.0,9,1011.364286
1.0,26,1011.408326
1.0,35,1011.467379
1.0,15,1011.527434
0.0,9,1011.542448
1.0,42,1011.613512
1.0,25,1011.654549
0.0,27,1011.700592
0.0,28,1011.746633
1.0,18,1011.777662
0.0,25,1011.8197
1.0,19,1011.851729
1.0,24,1011.893767
0.0,26,1011.937807
1.0,9,1011.953822
0.0,37,1012.016879
1.0,45,1012.09495
1.0,26,1012.139991
1.0,29,1012.190037
0.0,35,1012.250091
1.0,31,1012.30414
0.0,49,1012.423249
0.0,33,1012.4803
1.0,20,1012.515332
1.0,59,1012.618426
0.0,40,1012.68949
1.0,39,1012.757553
1.0,43,1012.832621
1.0,57,1012.931711
1.0,12,1012.95273
1.0,14,1012.976752
1.0,12,1012.997771
0.0,23,1013.037807
0.0,77,1013.170928
0.0,34,1013.230983
1.0,23,1013.271019
1.0,17,1013.335078
0.0,100,1013.51324
1.0,31,1013.567289
0.0,20,1013.602321
0.0,8,1013.616333
1.0,21,1013.653367
1.0,40,1013.723431
1.0,59,1013.829527
1.0,26,1013.875569
1.0,23,1013.915606
0.0,45,1013.994678
0.0,55,1014.091766
1.0,65,1014.244905
0.0,100,1014.422066
0.0,13,1014.446088
0.0,32,1014.50314
0.0,52,1014.595223
0.0,45,1014.676297
0.0,100,1016.34951
1.0,26,1016.394551
1.0,51,1016.478627
0.0,17,1016.507653
1.0,19,1016.539683
0.0,100,1016.739865
1.0,57,1016.834951
0.0,80,1016.968072
0.0,50,1017.051148
1.0,28,1017.09719
0.0,48,1017.179265
1.0,25,1017.221303
0.0,16,1017.247326
1.0,21,1017.282358
1.0,26,1017.326398
1.0,95,1017.524578
0.0,13,1017.547599
1.0,46,1017.626671
1.0,10,1017.644688
1.0,59,1017.74678
0.0,67,1017.862886
1.0,24,1017.906926
0.0,8,1017.919938
1.0,34,1017.978992
1.0,44,1018.056062
1.0,17,1018.085088
0.0,15,1018.111112
1.0,84,1018.257245
1.0,44,1018.333314
0.0,13,1018.355334
0.0,15,1018.381357
0.0,17,1018.445416
0.0,29,1018.496462
1.0,13,1018.518482
1.0,55,1018.614569
0.0,100,1018.791734
1.0,75,1018.921852
0.0,100,1019.097011
0.0,10,1019.114026
1.0,23,1019.155063
0.0,100,1019.366256
1.0,28,1019.419304
0.0,30,1019.472352
0.0,16,1019.500378
1.0,37,1019.566437
1.0,9,1019.582453
1.0,19,1019.616483
0.0,19,1019.649513
0.0,13,1019.673535
0.0,54,1019.769622
1.0,8,1019.783635
1.0,27,1019.831679
1.0,38,1021.397102
0.0,28,1021.444145
1.0,26,1021.488185
0.0,62,1021.593281
0.0,4,1021.600287
0.0,52,1021.689368
1.0,26,1021.76844
0.0,27,1021.814482
1.0,10,1021.831497
1.0,30,1021.882544
1.0,86,1022.029677
1.0,21,1022.06571
0.0,66,1022.178813
0.0,5,1022.18682
1.0,13,1022.209841
1.0,13,1022.231861
0.0,18,1022.262889
1.0,12,1022.282907
0.0,8,1022.296921
1.0,12,1022.31794
1.0,23,1022.357976
1.0,36,1022.424036
1.0,29,1022.475083
0.0,55,1022.57117
0.0,8,1022.586183
1.0,18,1022.651242
0.0,19,1022.685274
1.0,33,1022.743326
1.0,28,1022.792371
0.0,9,1022.807385
0.0,33,1022.865437
1.0,8,1022.87945
0.0,34,1022.939505
1.0,71,1023.064619
1.0,21,1023.101652
1.0,38,1023.170715
1.0,21,1023.207749
0.0,38,1023.273809
1.0,26,1023.31885
0.0,30,1023.370897
0.0,86,1023.555064
0.0,11,1023.574082
0.0,4,1023.581088
0.0,9,1023.597103
1.0,38,1023.664164
0.0,22,1023.703199
1.0,44,1023.780269
0.0,46,1023.862344
0.0,16,1023.890369
1.0,29,1023.944419
0.0,19,1023.97945
0.0,45,1024.059523
0.0,48,1024.144601
1.0,57,1024.244692
0.0,67,1024.3638
0.0,15,1024.390824
0.0,100,1024.60602
1.0,12,1024.62804
1.0,20,1024.667076
0.0,16,1024.695101
0.0,45,1024.775174
1.0,23,1024.816211
1.0,61,1024.92531
1.0,23,1024.966348
1.0,44,1025.04542
1.0,47,1026.627463
1.0,34,1026.684515
1.0,8,1026.698528
1.0,8,1026.712541
0.0,9,1026.727555
0.0,60,1026.828647
1.0,25,1026.904716
0.0,35,1026.96477
1.0,22,1027.001804
1.0,10,1027.019821
0.0,29,1027.069866
0.0,32,1027.124916
0.0,33,1027.180969
0.0,18,1027.211997
0.0,72,1027.335109
1.0,36,1027.397165
0.0,13,1027.419186
1.0,45,1027.496255
1.0,43,1027.570323
0.0,40,1027.638385
1.0,30,1027.690432
1.0,52,1027.815546
1.0,36,1027.878603
1.0,40,1027.948667
0.0,31,1028.003717
0.0,91,1028.161861
0.0,53,1028.253945
0.0,100,1028.430104
0.0,18,1028.461133
0.0,18,1028.492161
1.0,22,1028.530196
1.0,29,1028.581242
1.0,10,1028.598258
0.0,97,1028.802443
1.0,29,1028.85349
1.0,48,1028.938567
0.0,100,1029.114727
0.0,20,1029.152762
0.0,48,1029.237839
1.0,12,1029.259859
1.0,32,1029.316911
1.0,90,1029.477057
0.0,19,1029.511088
0.0,28,1029.562134
0.0,18,1029.628194
1.0,13,1029.652216
1.0,43,1029.728285
1.0,44,1029.807357
0.0,61,1029.919459
1.0,11,1029.939477
0.0,29,1029.990523
0.0,100,1030.169687
1.0,100,1030.348849
1.0,33,1031.921293
1.0,44,1031.994359
0.0,28,1032.076434
0.0,100,1032.245587
0.0,5,1032.253595
1.0,11,1032.272612
0.0,36,1032.332667
0.0,67,1032.44577
0.0,38,1032.509828
1.0,26,1032.553868
1.0,20,1032.587899
1.0,83,1032.728026
1.0,28,1032.775069
0.0,24,1032.816106
0.0,31,1032.868154
1.0,29,1032.953231
1.0,31,1033.006279
0.0,35,1033.067335
1.0,66,1033.181439
1.0,92,1033.341584
0.0,100,1033.515743
1.0,36,1033.5788
1.0,16,1033.606825
0.0,13,1033.629846
1.0,22,1033.669883
1.0,74,1033.799
1.0,9,1033.850047
0.0,32,1033.906098
0.0,5,1033.914105
1.0,11,1033.933122
1.0,82,1034.076252
0.0,37,1034.141311
1.0,27,1034.188354
1.0,16,1034.21638
1.0,24,1034.258418
1.0,11,1034.277435
1.0,53,1034.37052
1.0,14,1034.397544
1.0,76,1034.531666
1.0,32,1034.587718
1.0,61,1034.695816
1.0,22,1034.767881
1.0,34,1034.827936
0.0,9,1034.84395
0.0,23,1034.885988
0.0,36,1034.951048
1.0,11,1034.971066
1.0,20,1035.006098
0.0,15,1035.033122
1.0,24,1035.076161
0.0,13,1035.100183
0.0,100,1035.281348
1.0,41,1035.354414
1.0,53,1035.449501
0.0,100,1037.14117
0.0,99,1037.341352
1.0,40,1037.409414
1.0,37,1037.47147
1.0,22,1037.507503
0.0,69,1037.622607
0.0,14,1037.646629
0.0,16,1037.672653
0.0,10,1037.689669
1.0,44,1037.762735
0.0,41,1037.830797
1.0,43,1037.902862
1.0,33,1037.957912
0.0,37,1038.018968
0.0,74,1038.181115
1.0,25,1038.225156
1.0,26,1038.270197
1.0,11,1038.289214
0.0,48,1038.37329
0.0,46,1038.453363
1.0,13,1038.476384
0.0,2,1038.480387
1.0,8,1038.4944
1.0,47,1038.576475
1.0,43,1038.651543
0.0,100,1038.826703
1.0,12,1038.847721
0.0,14,1038.871732
0.0,41,1038.945799
1.0,8,1038.993843
0.0,21,1039.029876
1.0,18,1039.060904
0.0,100,1039.235062
0.0,5,1039.24407
0.0,10,1039.261086
0.0,40,1039.331149
1.0,27,1039.378192
1.0,46,1039.457264
0.0,8,1039.471277
1.0,72,1039.59639
1.0,18,1039.62842
0.0,46,1039.710495
1.0,48,1039.794571
1.0,19,1039.827601
1.0,15,1039.888656
1.0,58,1039.990749
0.0,6,1040.000758
1.0,41,1040.072824
1.0,62,1040.181923
0.0,36,1040.245981
1.0,43,1040.323051
1.0,11,1040.342069
1.0,79,1040.485198
0.0,17,1040.516227
0.0,88,1040.672369
0.0,81,1042.361905
0.0,31,1042.414953
0.0,31,1042.467001
1.0,23,1042.506037
0.0,55,1042.599121
0.0,7,1042.611132
1.0,26,1042.656173
1.0,54,1042.747256
1.0,19,1042.779285
1.0,19,1042.811314
0.0,26,1042.854353
1.0,30,1042.9054
0.0,43,1042.977465
0.0,15,1043.002488
0.0,15,1043.028512
0.0,32,1043.082561
0.0,22,1043.119594
1.0,77,1043.283743
0.0,5,1043.292752
0.0,7,1043.304762
0.0,23,1043.3458
1.0,40,1043.417866
0.0,64,1043.527966
1.0,22,1043.566
0.0,11,1043.585018
1.0,52,1043.6751
0.0,28,1043.724144
1.0,72,1043.848257
0.0,100,1044.022416
1.0,37,1044.120504
0.0,100,1044.298666
1.0,41,1044.370732
0.0,16,1044.398757
0.0,22,1044.436792
1.0,32,1044.492843
1.0,20,1044.527875
1.0,42,1044.600941
1.0,22,1044.638976
1.0,17,1044.669003
0.0,14,1044.693025
0.0,21,1044.730059
1.0,11,1044.749076
1.0,23,1044.789112
0.0,16,1044.817138
0.0,27,1044.864181
0.0,100,1045.076374
0.0,19,1045.110404
1.0,28,1045.161451
0.0,34,1045.221505
1.0,37,1045.287566
0.0,100,1045.466729
0.0,18,1045.499759
0.0,34,1045.560814
1.0,63,1045.675919
0.0,11,1045.694937
1.0,22,1045.733971
0.0,15,1045.760996
1.0,8,1045.775009
1.0,8,1045.790022
0.0,12,1045.811042
0.0,21,1045.849076
1.0,58,1045.987202
1.0,39,1047.559632
0.0,100,1047.728786
0.0,6,1047.738795
0.0,27,1047.784837
1.0,8,1047.797848
0.0,30,1047.848895
1.0,22,1047.885928
1.0,38,1047.952989
1.0,20,1047.986019
0.0,15,1048.012043
0.0,100,1048.181197
1.0,16,1048.208222
0.0,13,1048.230242
0.0,32,1048.284291
0.0,11,1048.302307
1.0,22,1048.374372
0.0,13,1048.396393
1.0,21,1048.431424
0.0,100,1048.604582
0.0,67,1048.722689
1.0,39,1048.791752
0.0,34,1048.850806
1.0,36,1048.914864
0.0,11,1048.933882
0.0,41,1049.005947
1.0,19,1049.038977
0.0,31,1049.093026
1.0,57,1049.193117
0.0,47,1049.310224
1.0,51,1049.402308
1.0,17,1049.431334
1.0,28,1049.481379
1.0,51,1049.572462
0.0,11,1049.59248
1.0,30,1049.645529
1.0,49,1049.732608
0.0,23,1049.773645
1.0,13,1049.796666
0.0,21,1049.833699
1.0,99,1050.00986
1.0,38,1050.076921
1.0,21,1050.114955
1.0,14,1050.174009
0.0,21,1050.210042
1.0,40,1050.280105
1.0,49,1050.365183
0.0,16,1050.393208
0.0,36,1050.456266
1.0,63,1050.567367
1.0,15,1050.594391
1.0,32,1050.650442
1.0,11,1050.670461
1.0,16,1050.698486
1.0,12,1050.719505
1.0,53,1050.813591
1.0,84,1050.964728
0.0,41,1051.037795
0.0,89,1051.231971
1.0,11,1051.25199
1.0,12,1052.775388
1.0,27,1052.820429
0.0,39,1052.885488
1.0,8,1052.8985
0.0,35,1052.957553
0.0,31,1053.0086
1.0,13,1053.03062
0.0,100,1053.199774
0.0,43,1053.270838
1.0,34,1053.32789
0.0,36,1053.387945
0.0,78,1053.554096
0.0,30,1053.606143
0.0,7,1053.618155
1.0,85,1053.764287
0.0,71,1053.886398
1.0,10,1053.906416
0.0,16,1053.933441
0.0,33,1053.991494
1.0,63,1054.100593
0.0,100,1054.27375
1.0,18,1054.304778
1.0,100,1054.512968
1.0,31,1054.567017
1.0,57,1054.668109
1.0,13,1054.690129
0.0,47,1054.773205
0.0,53,1054.865288
0.0,96,1055.03244
1.0,18,1055.063469
0.0,16,1055.091494
1.0,20,1055.126526
0.0,18,1055.157554
1.0,32,1055.213605
0.0,100,1055.424798
1.0,7,1055.436809
1.0,14,1055.460831
1.0,16,1055.488856
0.0,38,1055.554917
0.0,17,1055.584944
1.0,11,1055.603961
0.0,28,1055.653006
0.0,21,1055.690039
1.0,44,1055.767109
1.0,34,1055.827164
1.0,28,1055.875208
1.0,29,1055.927255
0.0,18,1055.959284
1.0,19,1055.992314
1.0,57,1056.093407
0.0,13,1056.116427
1.0,9,1056.132442
0.0,6,1056.143452
1.0,38,1056.247547
1.0,83,1056.396686
1.0,14,1056.42271
0.0,33,1057.982414
1.0,46,1058.058483
1.0,32,1058.112532
1.0,19,1058.144561
1.0,16,1058.169578
1.0,64,1058.277768
0.0,13,1058.298787
1.0,13,1058.320807
1.0,24,1058.361845
0.0,39,1058.428905
1.0,28,1058.475948
1.0,12,1058.495966
0.0,16,1058.52199
0.0,26,1058.600061
1.0,63,1058.705084
0.0,39,1058.769142
1.0,23,1058.808178
1.0,65,1058.916276
0.0,47,1058.99735
1.0,23,1059.037386
0.0,17,1059.066413
0.0,27,1059.113456
1.0,93,1059.276486
0.0,46,1059.355558
0.0,62,1059.496686
0.0,15,1059.52271
1.0,47,1059.603784
0.0,13,1059.626805
1.0,100,1059.801074
1.0,13,1059.823094
0.0,20,1059.858126
1.0,59,1059.963222
1.0,46,1060.043294
1.0,52,1060.135378
1.0,14,1060.1594
1.0,31,1060.214562
0.0,47,1060.296637
0.0,46,1060.41169
1.0,18,1060.44372
0.0,65,1060.559825
0.0,26,1060.606868
1.0,37,1060.673929
0.0,4,1060.680936
1.0,73,1060.809171
0.0,6,1060.81918
1.0,68,1060.938288
1.0,16,1060.966314
0.0,51,1061.054394
0.0,20,1061.089426
0.0,9,1061.10544
0.0,11,1061.125459
0.0,8,1061.139472
0.0,100,1061.351727
0.0,63,1061.466833
0.0,32,1061.523885
0.0,11,1061.542902
0.0,17,1061.57293
1.0,35,1061.635987
0.0,18,1063.162102
0.0,2,1063.166105
1.0,24,1063.206142
1.0,15,1063.231164
1.0,38,1063.295357
0.0,25,1063.337396
1.0,20,1063.370426
1.0,19,1063.401454
1.0,9,1063.416468
0.0,62,1063.519562
1.0,20,1063.553592
1.0,13,1063.574612
1.0,18,1063.604639
1.0,81,1063.777942
1.0,27,1063.822983
1.0,8,1063.836996
0.0,14,1063.86102
0.0,100,1064.030174
0.0,33,1064.086225
0.0,28,1064.13527
1.0,21,1064.171302
1.0,18,1064.202331
1.0,55,1064.296551
0.0,39,1064.364613
1.0,37,1064.430673
1.0,52,1064.521756
0.0,13,1064.544776
1.0,26,1064.624849
0.0,12,1064.646869
1.0,34,1064.706924
0.0,75,1064.840165
0.0,11,1064.859182
1.0,10,1064.877199
0.0,10,1064.895215
0.0,11,1064.914232
0.0,17,1064.94426
1.0,9,1064.960274
1.0,19,1064.994305
0.0,8,1065.008318
0.0,20,1065.044351
1.0,86,1065.199492
1.0,52,1065.288608
0.0,14,1065.315734
0.0,12,1065.336766
1.0,24,1065.378805
0.0,33,1065.435857
1.0,74,1065.601007
0.0,10,1065.618023
0.0,10,1065.63704
1.0,31,1065.691089
0.0,22,1065.730125
0.0,57,1065.831285
1.0,30,1065.884333
0.0,21,1065.923369
0.0,10,1065.941385
1.0,27,1065.989429
1.0,31,1066.043478
0.0,38,1066.11154
1.0,30,1066.164588
1.0,18,1066.195616
0.0,24,1066.238656
1.0,32,1066.294706
1.0,16,1066.323897
1.0,35,1066.386954
0.0,10,1066.439001
0.0,21,1066.477036
1.0,23,1066.519074
1.0,81,1066.669211
1.0,23,1066.711249
0.0,38,1066.780312
1.0,45,1066.862502
1.0,8,1066.876515
1.0,60,1068.476422
1.0,20,1068.510453
1.0,37,1068.57351
1.0,53,1068.662591
0.0,11,1068.682609
1.0,18,1068.712636
1.0,8,1068.725648
0.0,43,1068.797714
1.0,15,1068.857915
1.0,76,1068.988034
0.0,27,1069.034075
0.0,34,1069.091127
0.0,5,1069.100135
0.0,37,1069.163193
0.0,93,1069.320336
1.0,43,1069.392524
0.0,13,1069.414545
1.0,16,1069.441569
1.0,27,1069.48661
1.0,40,1069.554672
0.0,56,1069.650759
1.0,57,1069.781878
1.0,33,1069.83793
0.0,26,1069.88212
1.0,16,1069.909145
0.0,65,1070.018244
1.0,39,1070.084304
1.0,15,1070.110327
1.0,24,1070.152365
0.0,12,1070.173385
0.0,12,1070.194404
1.0,30,1070.247452
0.0,13,1070.270473
1.0,27,1070.318517
1.0,19,1070.351547
1.0,11,1070.368623
1.0,15,1070.40072
0.0,28,1070.449765
1.0,19,1070.483795
1.0,27,1070.531839
0.0,40,1070.637935
0.0,18,1070.668963
1.0,18,1070.700993
1.0,24,1070.743031
0.0,16,1070.771057
1.0,34,1070.831111
1.0,29,1070.882158
1.0,19,1070.916342
1.0,43,1070.992411
1.0,50,1071.081492
0.0,11,1071.10151
0.0,11,1071.121528
0.0,33,1071.182584
0.0,24,1071.225626
0.0,77,1071.361749
0.0,21,1071.398793
0.0,12,1071.420882
0.0,10,1071.438899
0.0,30,1071.491946
0.0,69,1071.648089
1.0,56,1071.749181
1.0,23,1071.790218
1.0,95,1071.963376
0.0,92,1073.626901
0.0,59,1073.724991
1.0,14,1073.748012
0.0,32,1073.802061
0.0,25,1073.844099
1.0,44,1073.917165
0.0,63,1074.057304
0.0,51,1074.143383
0.0,19,1074.176412
1.0,30,1074.226458
1.0,29,1074.274502
0.0,81,1074.410625
0.0,86,1074.554757
1.0,29,1074.604802
0.0,7,1074.616813
1.0,25,1074.659852
