#{"t_start": 1679479579.2301593, "env_id": "FrozenLake-v1"}
r,l,t 
0.0,3,818.038092
0.0,2,818.041095
0.0,2,818.045098
0.0,6,818.055107
0.0,10,818.072123
0.0,2,818.076126
0.0,7,818.088138
0.0,6,818.099147
0.0,2,818.10215
0.0,3,818.108156
0.0,2,818.111158
0.0,5,818.120167
0.0,2,818.12417
0.0,3,818.129175
0.0,8,818.143188
0.0,5,818.152196
0.0,6,818.163205
0.0,2,818.166208
0.0,9,818.182223
0.0,12,818.203242
0.0,7,818.215253
0.0,3,818.221258
0.0,5,818.230267
0.0,6,818.240276
0.0,15,818.266299
0.0,7,818.279311
0.0,4,818.286318
0.0,2,818.28932
0.0,2,818.293324
0.0,4,818.300331
0.0,15,818.326354
0.0,2,818.330358
0.0,7,818.342369
0.0,2,818.346372
0.0,2,818.349375
0.0,7,818.362386
0.0,8,818.3764
1.0,12,818.397418
0.0,4,818.404425
0.0,4,818.411432
0.0,4,818.418438
0.0,4,818.459475
0.0,6,818.471486
0.0,7,818.483497
0.0,9,818.500513
0.0,12,818.521532
0.0,6,818.532542
0.0,4,818.539548
0.0,7,818.551559
0.0,11,818.571577
0.0,3,818.576581
0.0,9,818.592596
0.0,5,818.601604
0.0,5,818.610613
0.0,16,818.638638
1.0,6,818.649648
0.0,8,818.663661
0.0,3,818.668665
0.0,5,818.677674
0.0,5,818.686682
0.0,6,818.697692
0.0,2,818.700695
0.0,2,818.704699
0.0,3,818.709703
0.0,3,818.714708
0.0,6,818.725718
0.0,4,818.732724
0.0,2,818.736728
0.0,4,818.743734
0.0,3,818.748739
0.0,3,818.753743
0.0,6,818.764753
0.0,2,818.767756
0.0,4,818.774762
0.0,5,818.783771
0.0,4,818.790777
0.0,4,818.797783
0.0,2,818.801787
0.0,5,818.810795
0.0,3,818.8158
0.0,5,818.824808
0.0,9,818.839822
0.0,4,818.846828
0.0,9,818.862843
0.0,3,818.867847
0.0,2,818.87185
0.0,4,818.878857
0.0,6,818.888866
0.0,5,818.897874
0.0,8,818.911887
0.0,2,818.91589
0.0,10,818.932906
0.0,6,818.943916
0.0,8,818.957929
0.0,3,818.962933
0.0,6,818.973943
0.0,2,818.976946
0.0,3,818.982951
1.0,12,819.004972
0.0,3,819.009976
0.0,5,819.018985
0.0,6,819.028994
0.0,7,819.042005
0.0,5,819.050013
0.0,2,819.054016
0.0,3,819.059021
0.0,6,819.070031
0.0,4,819.077037
0.0,8,819.09105
0.0,3,819.096055
0.0,4,819.103061
0.0,2,819.107064
0.0,4,819.114071
0.0,5,819.123079
0.0,3,819.128083
0.0,4,819.13509
0.0,2,819.139094
0.0,4,819.1461
0.0,3,819.151105
0.0,2,819.154108
1.0,22,819.193143
0.0,13,819.216164
0.0,4,819.22317
0.0,5,819.231178
0.0,6,819.242187
0.0,4,819.249194
0.0,3,819.255198
0.0,4,819.262205
0.0,2,819.265208
0.0,5,819.274216
0.0,11,819.294234
0.0,5,819.303242
0.0,4,819.310249
0.0,9,819.326263
0.0,7,819.338274
0.0,5,819.381313
0.0,4,819.388319
0.0,8,819.403333
0.0,7,819.415344
0.0,5,819.424352
0.0,5,819.433361
0.0,4,819.440367
0.0,6,819.451377
0.0,4,819.458383
0.0,2,819.461386
0.0,3,819.467391
0.0,5,819.4764
0.0,4,819.484407
0.0,3,819.489412
0.0,2,819.493415
0.0,4,819.501423
0.0,3,819.506427
0.0,2,819.510431
0.0,9,819.526445
0.0,4,819.533452
0.0,2,819.537455
0.0,5,819.545462
0.0,3,819.551468
0.0,2,819.554471
0.0,7,819.567482
0.0,2,819.570485
0.0,3,819.576491
1.0,11,819.595508
0.0,3,819.601513
0.0,2,819.604516
0.0,3,819.610522
0.0,3,819.615526
0.0,5,819.624535
0.0,3,819.63054
0.0,6,819.640549
0.0,6,819.651559
0.0,2,819.655563
0.0,5,819.664571
0.0,12,819.68559
0.0,13,819.708611
0.0,4,819.716618
0.0,5,819.725626
0.0,5,819.733634
0.0,3,819.73964
0.0,4,819.746645
0.0,9,819.76266
0.0,3,819.768665
0.0,5,819.777674
0.0,10,819.794689
0.0,3,819.800695
0.0,6,819.810704
0.0,8,819.825718
0.0,2,819.82872
0.0,5,819.837728
1.0,9,819.854744
1.0,11,819.874763
0.0,3,819.879767
0.0,3,819.884772
1.0,6,819.895782
0.0,2,819.898784
0.0,8,819.912797
0.0,2,819.916801
0.0,2,819.920805
0.0,2,819.923807
1.0,7,819.935818
0.0,2,819.939822
0.0,4,819.946828
0.0,3,819.951833
0.0,4,819.958839
0.0,4,819.965845
0.0,6,819.976856
0.0,2,819.980862
0.0,2,819.984863
0.0,4,819.991869
0.0,3,819.996874
0.0,3,820.002879
0.0,16,820.030909
0.0,7,820.043916
0.0,5,820.052925
0.0,7,820.064935
0.0,5,820.073944
0.0,4,820.08095
0.0,19,820.11398
0.0,10,820.131997
0.0,15,820.15802
0.0,2,820.162024
1.0,15,820.188047
0.0,2,820.192052
0.0,5,820.201059
0.0,2,820.204062
0.0,6,820.215072
0.0,3,820.220077
0.0,6,820.231086
0.0,21,820.26812
0.0,9,820.318165
0.0,11,820.337183
0.0,4,820.34519
0.0,2,820.348193
0.0,9,820.364207
0.0,3,820.370212
0.0,3,820.375217
0.0,9,820.391232
0.0,9,820.407246
0.0,2,820.41125
0.0,7,820.423261
0.0,2,820.427264
0.0,8,820.441278
0.0,11,820.461295
0.0,9,820.47731
0.0,8,820.492323
0.0,4,820.500331
0.0,5,820.509339
0.0,3,820.514344
0.0,2,820.518347
0.0,14,820.54337
0.0,3,820.549375
0.0,9,820.56539
0.0,6,820.575399
0.0,5,820.584407
0.0,7,820.596924
0.0,4,820.604931
0.0,9,820.620946
0.0,5,820.629954
0.0,5,820.638963
0.0,3,820.643968
0.0,5,820.652975
0.0,4,820.659982
0.0,4,820.666988
0.0,15,820.694013
1.0,18,820.727043
0.0,7,820.739054
0.0,2,820.743057
0.0,9,820.759072
0.0,9,820.775087
1.0,15,820.802619
0.0,4,820.809625
1.0,37,820.876686
0.0,6,820.887696
0.0,16,820.917723
0.0,5,820.926731
0.0,9,820.944747
0.0,2,820.949752
0.0,2,820.953756
0.0,4,820.960762
0.0,6,820.971772
0.0,2,820.974775
0.0,5,820.983783
0.0,9,821.000798
0.0,2,821.004802
0.0,2,821.008806
0.0,7,821.022818
0.0,8,821.036831
0.0,2,821.040835
0.0,3,821.04684
0.0,6,821.05685
0.0,7,821.069861
0.0,10,821.087878
0.0,8,821.102892
0.0,8,821.118906
0.0,3,821.124912
0.0,5,821.133919
0.0,2,821.136922
0.0,3,821.142928
0.0,2,821.145931
0.0,9,821.162946
0.0,2,821.165949
0.0,6,821.176959
0.0,2,821.180963
0.0,4,821.187969
0.0,3,822.723364
0.0,2,822.727368
0.0,4,822.734375
0.0,3,822.739379
0.0,4,822.779416
0.0,2,822.783419
0.0,7,822.79543
0.0,3,822.800435
0.0,10,822.816449
0.0,5,822.825457
0.0,12,822.845475
0.0,6,822.855484
0.0,3,822.860489
0.0,6,822.870498
0.0,3,822.875503
0.0,5,822.88351
0.0,9,822.898524
0.0,2,822.902527
0.0,4,822.908533
0.0,7,822.920544
0.0,2,822.923547
0.0,7,822.935557
0.0,3,822.940562
0.0,5,822.94857
0.0,7,822.96058
0.0,4,822.967587
0.0,5,822.975594
0.0,10,822.992609
0.0,2,822.995612
0.0,5,823.003619
0.0,2,823.007623
0.0,14,823.030644
0.0,2,823.033646
0.0,9,823.049661
0.0,3,823.054666
0.0,11,823.073683
0.0,6,823.083692
0.0,8,823.097705
0.0,3,823.102709
0.0,6,823.112719
0.0,4,823.118724
0.0,4,823.12573
1.0,15,823.150753
0.0,4,823.157759
0.0,4,823.164766
0.0,4,823.171772
0.0,2,823.174775
1.0,8,823.187787
0.0,3,823.192791
0.0,11,823.211809
0.0,4,823.218815
0.0,4,823.224821
0.0,6,823.23483
0.0,7,823.246841
0.0,3,823.251845
0.0,2,823.255848
0.0,5,823.263856
0.0,2,823.266859
0.0,6,823.277869
0.0,2,823.280871
0.0,2,823.283874
0.0,4,823.290881
0.0,5,823.298888
0.0,5,823.307896
0.0,5,823.315903
0.0,3,823.320908
0.0,6,823.330917
0.0,5,823.339925
0.0,7,823.351936
0.0,10,823.368952
0.0,5,823.376959
0.0,9,823.391973
0.0,4,823.398979
0.0,8,823.411991
0.0,6,823.422
0.0,2,823.426003
0.0,2,823.429006
1.0,7,823.441017
0.0,3,823.446022
0.0,5,823.454029
0.0,2,823.457031
0.0,4,823.464038
0.0,5,823.473046
0.0,2,823.476049
0.0,7,823.48906
0.0,2,823.493064
0.0,3,823.498068
0.0,4,823.505075
0.0,3,823.510079
0.0,2,823.514083
0.0,6,823.524092
0.0,4,823.531099
0.0,4,823.538105
0.0,5,823.546112
0.0,4,823.553119
0.0,2,823.557122
0.0,4,823.564129
0.0,6,823.575139
1.0,16,823.602163
0.0,6,823.613173
0.0,3,823.618178
0.0,3,823.623182
0.0,3,823.663219
0.0,3,823.668223
0.0,5,823.677232
0.0,9,823.692245
0.0,9,823.70826
0.0,6,823.718268
0.0,6,823.729279
0.0,14,823.7533
0.0,4,823.759306
0.0,17,823.789333
0.0,3,823.794338
0.0,4,823.801344
0.0,2,823.804347
0.0,2,823.808351
0.0,5,823.816358
0.0,4,823.823364
0.0,5,823.832372
0.0,3,823.837377
0.0,8,823.851389
0.0,11,823.870407
0.0,3,823.875412
0.0,2,823.879415
0.0,6,823.889424
0.0,3,823.894429
0.0,4,823.901435
0.0,4,823.908442
0.0,3,823.914448
0.0,2,823.91745
0.0,3,823.922454
0.0,4,823.929461
0.0,3,823.935466
0.0,2,823.938469
0.0,5,823.947477
0.0,8,823.96149
0.0,4,823.967495
0.0,7,823.979506
0.0,6,823.990516
0.0,6,824.000525
0.0,2,824.004529
0.0,2,824.007532
1.0,8,824.021544
0.0,5,824.030553
0.0,4,824.037559
0.0,7,824.04957
0.0,9,824.065584
0.0,3,824.070589
0.0,6,824.081599
0.0,4,824.088605
0.0,6,824.099615
0.0,7,824.111626
0.0,5,824.119634
0.0,7,824.132645
0.0,9,824.147659
0.0,10,824.165676
0.0,2,824.168678
0.0,6,824.179688
0.0,5,824.187696
0.0,4,824.194702
0.0,2,824.198706
0.0,8,824.212718
0.0,5,824.220726
0.0,19,824.253756
0.0,2,824.257759
0.0,9,824.273774
0.0,3,824.278779
0.0,10,824.295794
0.0,8,824.309807
0.0,5,824.320817
0.0,5,824.328824
0.0,2,824.33583
0.0,6,824.34684
0.0,2,824.352846
0.0,10,824.373865
0.0,7,824.388878
0.0,2,824.392882
0.0,6,824.405894
0.0,3,824.4119
0.0,3,824.419907
0.0,4,824.426913
0.0,2,824.430917
0.0,4,824.439925
0.0,5,824.451936
0.0,9,824.470953
0.0,4,824.477959
0.0,5,824.48997
0.0,12,824.516995
0.0,3,824.523
0.0,5,824.536012
0.0,3,824.541017
0.0,7,824.557031
0.0,3,824.562036
1.0,9,824.620089
0.0,5,824.629097
0.0,9,824.650116
0.0,3,824.656122
0.0,5,824.667131
0.0,2,824.672136
0.0,2,824.675139
0.0,4,824.686148
0.0,6,824.696158
0.0,2,824.704165
0.0,6,824.714174
1.0,6,824.727186
0.0,4,824.738196
0.0,3,824.743201
0.0,2,824.746203
0.0,3,824.755212
0.0,6,824.769224
0.0,10,824.790243
0.0,4,824.799252
0.0,26,824.856303
0.0,3,824.862309
0.0,3,824.870316
0.0,5,824.879324
0.0,4,824.889333
0.0,3,824.894338
0.0,4,824.904347
0.0,3,824.910353
0.0,5,824.921363
0.0,2,824.925366
0.0,2,824.928369
0.0,2,824.934375
0.0,7,824.947386
0.0,4,824.956395
0.0,4,824.963401
0.0,5,824.975412
0.0,2,824.978414
0.0,2,824.985421
0.0,2,824.988424
0.0,2,824.992427
0.0,12,825.018451
0.0,4,825.025457
0.0,5,825.037468
0.0,5,825.046476
0.0,4,825.056486
0.0,2,825.059488
0.0,9,825.078506
0.0,8,825.095521
0.0,2,825.102042
0.0,4,825.109046
0.0,4,825.118054
0.0,6,825.129064
0.0,4,825.138072
0.0,5,825.14709
0.0,3,825.155098
0.0,10,825.175116
0.0,5,825.185629
0.0,7,825.199642
0.0,4,825.207649
0.0,3,825.212654
0.0,4,825.222663
0.0,13,825.247685
0.0,11,825.271707
0.0,6,825.284719
0.0,2,825.287722
0.0,19,825.323755
0.0,6,825.336766
0.0,3,825.341771
0.0,2,825.345775
0.0,4,825.354783
0.0,3,825.359787
0.0,3,825.367795
0.0,2,825.370797
0.0,3,825.375802
1.0,21,825.418841
0.0,4,825.425847
0.0,3,825.431853
0.0,4,825.43986
0.0,2,825.443864
0.0,11,825.466885
0.0,4,825.473891
0.0,2,825.477895
0.0,3,825.484901
0.0,3,825.489906
0.0,6,825.502918
0.0,6,825.513927
0.0,5,825.524938
0.0,2,825.52794
0.0,3,825.535948
1.0,6,825.545957
0.0,3,825.553964
0.0,3,825.558968
0.0,4,825.567976
0.0,2,825.570979
0.0,2,825.574983
0.0,2,825.577986
0.0,3,825.585993
0.0,10,825.60501
0.0,6,825.618022
0.0,3,825.623027
0.0,2,825.62703
0.0,5,825.63804
0.0,6,825.651052
0.0,8,825.702109
0.0,3,825.707114
0.0,3,825.713119
0.0,5,825.724132
0.0,7,825.738148
0.0,6,825.75116
0.0,2,825.755163
0.0,4,825.76217
0.0,2,825.767174
0.0,4,825.774183
0.0,7,825.7892
0.0,3,825.794204
0.0,3,825.801216
0.0,5,825.810222
0.0,4,825.819231
0.0,2,825.823234
0.0,3,825.828239
0.0,5,825.84025
0.0,2,825.843252
0.0,4,825.853261
0.0,6,825.863271
0.0,8,825.879287
0.0,3,825.887294
0.0,3,825.892299
0.0,5,825.903309
0.0,5,825.912317
0.0,2,825.918322
0.0,3,825.923327
0.0,15,825.954358
0.0,3,825.960364
0.0,3,825.968371
0.0,4,825.975378
0.0,5,825.985389
0.0,6,825.996399
0.0,8,826.012417
0.0,4,826.020423
0.0,4,826.02743
0.0,2,826.030433
0.0,2,826.034436
0.0,14,826.058458
0.0,6,826.068467
0.0,5,826.076474
0.0,3,826.081479
0.0,4,826.088485
0.0,4,826.095492
0.0,4,826.102498
0.0,4,826.109504
0.0,4,826.116511
0.0,6,826.127521
0.0,9,826.142535
0.0,6,826.152544
0.0,5,826.161552
0.0,3,826.166557
1.0,21,826.201588
0.0,3,826.206593
0.0,2,826.210596
0.0,4,826.217603
0.0,6,826.227612
0.0,5,826.235619
0.0,3,826.240624
0.0,4,826.24763
0.0,2,826.251634
0.0,4,826.257639
0.0,5,826.266647
0.0,2,826.26965
0.0,3,826.274655
0.0,6,826.285665
0.0,4,826.29167
0.0,6,826.30268
0.0,3,826.307685
0.0,4,826.314692
0.0,9,826.329705
0.0,4,826.33571
0.0,3,826.341716
0.0,6,826.351725
0.0,6,826.361734
0.0,5,826.369741
0.0,4,826.376748
0.0,2,826.380751
0.0,4,826.386757
0.0,7,826.398768
0.0,5,826.407776
0.0,5,826.415783
0.0,2,826.419787
0.0,2,826.42279
0.0,14,826.446812
0.0,6,826.45682
0.0,3,826.461825
0.0,11,826.480842
0.0,5,826.488849
0.0,3,826.494855
0.0,6,826.504864
0.0,7,826.516874
0.0,2,826.519877
0.0,8,826.533891
0.0,4,826.539896
0.0,5,826.548904
0.0,2,826.551907
0.0,3,826.556911
0.0,3,826.562917
0.0,4,826.568922
0.0,3,826.574928
0.0,3,826.579932
0.0,10,826.596948
0.0,4,826.638986
0.0,5,826.646993
0.0,6,826.658003
0.0,4,826.66501
0.0,8,826.678021
1.0,6,826.68803
0.0,3,826.694036
0.0,5,828.182581
0.0,2,828.186585
0.0,5,828.194592
0.0,5,828.202599
0.0,7,828.213609
0.0,13,828.234628
0.0,6,828.244637
0.0,4,828.250643
0.0,2,828.253646
0.0,5,828.261653
0.0,3,828.266657
0.0,2,828.26966
0.0,4,828.276666
0.0,6,828.286676
0.0,6,828.295684
0.0,5,828.303691
0.0,7,828.315702
0.0,8,828.327713
0.0,6,828.337722
0.0,5,828.345729
0.0,4,828.352736
0.0,7,828.363746
0.0,2,828.366749
0.0,7,828.377758
0.0,2,828.381762
0.0,5,828.389769
0.0,6,828.398777
0.0,5,828.406785
0.0,5,828.414792
0.0,6,828.424801
0.0,6,828.434811
0.0,2,828.437813
0.0,2,828.440816
0.0,5,828.448823
0.0,5,828.456831
0.0,3,828.461835
0.0,2,828.464838
0.0,11,828.482854
0.0,5,828.490861
0.0,3,828.495866
1.0,9,828.509879
0.0,5,828.518887
0.0,4,828.524892
0.0,4,828.530898
0.0,4,828.537904
0.0,3,828.542908
0.0,5,828.550916
0.0,3,828.55592
0.0,13,828.57694
0.0,8,828.589951
0.0,4,828.595957
0.0,4,828.602963
0.0,2,828.605966
0.0,6,828.615975
0.0,3,828.62098
0.0,4,828.626985
0.0,4,828.633991
0.0,8,828.647003
0.0,2,828.650006
0.0,4,828.657012
0.0,5,828.66502
0.0,2,828.668022
0.0,5,828.677031
0.0,5,828.685038
0.0,4,828.692044
0.0,5,828.700052
0.0,2,828.704055
0.0,7,828.715065
0.0,5,828.723073
0.0,3,828.728077
0.0,2,828.73108
0.0,9,828.746093
0.0,5,828.754101
0.0,8,828.767112
0.0,2,828.770115
0.0,5,828.778123
0.0,14,828.801144
0.0,7,828.812153
0.0,2,828.816157
0.0,3,828.821162
0.0,4,828.827167
0.0,7,828.838177
0.0,2,828.842181
0.0,4,828.848186
0.0,2,828.851189
0.0,3,828.856194
0.0,7,828.868204
0.0,2,828.871207
0.0,10,828.888222
0.0,8,828.902235
0.0,8,828.916248
0.0,2,828.919251
0.0,3,828.924256
0.0,3,828.92926
0.0,3,828.969296
0.0,3,828.974301
0.0,9,828.989315
0.0,5,828.998322
0.0,4,829.004328
0.0,3,829.010334
0.0,3,829.015338
0.0,2,829.018341
0.0,6,829.02835
0.0,2,829.032354
0.0,3,829.037359
0.0,3,829.042363
0.0,10,829.059378
0.0,7,829.071389
0.0,9,829.086403
0.0,3,829.091408
0.0,5,829.100415
0.0,6,829.110425
0.0,5,829.119433
0.0,4,829.125438
0.0,12,829.146457
0.0,4,829.153464
0.0,10,829.17048
0.0,2,829.174483
0.0,8,829.188496
0.0,3,829.1935
0.0,4,829.200507
0.0,3,829.206512
0.0,2,829.209515
0.0,4,829.216521
0.0,3,829.221526
0.0,5,829.230534
0.0,2,829.233536
0.0,2,829.23754
0.0,3,829.242545
0.0,7,829.254556
0.0,4,829.261562
0.0,3,829.266567
0.0,2,829.270571
0.0,5,829.278578
0.0,4,829.285584
0.0,13,829.307604
0.0,4,829.31461
0.0,9,829.329624
0.0,3,829.335629
0.0,3,829.340634
0.0,3,829.345639
0.0,2,829.348641
0.0,6,829.359651
0.0,3,829.364656
0.0,2,829.367659
0.0,7,829.37967
0.0,3,829.385675
0.0,2,829.388678
0.0,4,829.395684
1.0,8,829.409697
0.0,3,829.414701
0.0,3,829.419706
0.0,4,829.426712
0.0,2,829.429715
0.0,2,829.433719
1.0,13,829.455739
0.0,9,829.471753
0.0,5,829.479761
0.0,7,829.492772
0.0,8,829.506785
0.0,3,829.51179
0.0,4,829.518796
0.0,10,829.535811
0.0,6,829.54582
0.0,4,829.552827
0.0,9,829.568841
0.0,4,829.575848
0.0,5,829.583855
0.0,16,829.611881
0.0,9,829.626894
0.0,4,829.633901
0.0,11,829.652918
0.0,9,829.668932
0.0,11,829.68795
0.0,5,829.696958
0.0,5,829.705966
0.0,3,829.710971
0.0,3,829.716976
0.0,6,829.726985
0.0,10,829.744001
0.0,6,829.755011
0.0,5,829.763018
0.0,6,829.774028
0.0,4,829.780034
0.0,2,829.784037
0.0,3,829.789042
0.0,5,829.79805
0.0,3,829.803054
0.0,2,829.806057
0.0,4,829.813063
0.0,4,829.82007
0.0,3,829.825074
0.0,10,829.878123
0.0,7,829.890134
0.0,5,829.898141
0.0,2,829.902145
0.0,4,829.909151
0.0,5,829.918159
0.0,5,829.926166
0.0,2,829.93017
1.0,12,829.951189
0.0,4,829.957195
0.0,7,829.970206
0.0,9,829.98522
0.0,4,829.992227
0.0,6,830.003237
1.0,8,830.016248
0.0,3,830.022254
0.0,6,830.032263
0.0,4,830.039269
0.0,8,830.053282
0.0,6,830.063291
0.0,8,830.077304
0.0,5,830.086312
0.0,5,830.09532
0.0,2,830.098323
0.0,18,830.130352
0.0,4,830.137358
0.0,3,830.142363
0.0,3,830.147367
1.0,7,830.159379
0.0,2,830.163382
0.0,5,830.17139
0.0,8,830.185402
1.0,27,830.234447
0.0,7,830.246458
0.0,7,830.258468
0.0,7,830.27148
1.0,17,830.300507
0.0,6,830.311517
0.0,6,830.322528
0.0,2,830.326531
0.0,10,830.344548
0.0,6,830.354556
0.0,4,830.361563
0.0,4,830.368569
0.0,5,830.377577
0.0,6,830.388587
0.0,6,830.398597
1.0,11,830.418615
0.0,3,830.423619
0.0,9,830.439634
0.0,3,830.44564
0.0,2,830.448642
0.0,3,830.454648
0.0,11,830.473665
0.0,5,830.482673
0.0,3,830.487678
0.0,3,830.493692
0.0,7,830.506303
0.0,4,830.513309
0.0,5,830.522318
0.0,2,830.525321
0.0,2,830.529324
0.0,2,830.532327
0.0,6,830.543337
0.0,2,830.54634
1.0,7,830.559351
0.0,13,830.582372
0.0,3,830.587377
0.0,2,830.59038
0.0,8,830.605393
0.0,3,830.610398
0.0,3,830.615402
0.0,4,830.622409
0.0,4,830.629415
0.0,3,830.635421
0.0,6,830.64543
0.0,17,830.675457
0.0,8,830.68947
0.0,3,830.695475
0.0,8,830.709488
0.0,4,830.716494
0.0,9,830.73351
0.0,7,830.746522
0.0,2,830.784556
0.0,8,830.798569
0.0,4,830.805576
0.0,3,830.81058
0.0,8,830.824592
0.0,2,830.828597
0.0,4,830.835603
0.0,4,830.842609
0.0,4,830.849615
0.0,3,830.85462
0.0,6,830.86563
0.0,6,830.87664
0.0,3,830.881645
1.0,9,830.897659
0.0,5,830.906667
0.0,5,830.914675
0.0,3,830.92068
1.0,10,830.937695
0.0,6,830.948705
0.0,3,830.95371
0.0,6,830.96472
0.0,3,830.969724
0.0,7,830.981735
0.0,3,830.987741
0.0,3,830.992745
0.0,2,830.995749
0.0,3,831.001754
0.0,9,831.017768
0.0,8,831.031781
0.0,4,831.038787
0.0,4,831.045794
0.0,3,831.050798
0.0,2,831.054802
0.0,2,831.057805
0.0,5,831.066813
0.0,7,831.078824
0.0,9,831.094838
0.0,4,831.101845
0.0,2,831.105848
0.0,7,831.117859
1.0,6,831.128869
0.0,4,831.135876
0.0,4,831.142882
0.0,4,831.149888
0.0,7,831.161899
0.0,7,831.173911
0.0,2,831.177914
0.0,5,831.186922
0.0,5,831.19493
0.0,6,831.20594
0.0,4,831.212946
0.0,4,831.219952
0.0,2,831.223956
0.0,2,831.227959
0.0,2,831.231963
0.0,5,831.240971
0.0,7,831.252982
0.0,4,831.260989
0.0,3,831.265994
0.0,4,831.273
0.0,2,831.276003
0.0,3,831.282008
0.0,2,831.285011
1.0,8,831.299024
0.0,3,831.305029
0.0,6,831.315038
0.0,7,831.328051
0.0,2,831.331053
0.0,12,831.352072
0.0,2,831.356076
0.0,3,831.36108
0.0,2,831.365084
0.0,2,831.368087
0.0,3,831.374092
0.0,3,831.379097
0.0,2,831.382099
0.0,13,831.405121
0.0,4,831.412127
0.0,7,831.425138
0.0,2,831.428141
0.0,3,831.434147
0.0,6,831.444156
0.0,6,831.455166
1.0,9,831.47118
0.0,6,831.48119
0.0,2,831.485193
0.0,7,831.497204
0.0,2,831.501208
0.0,5,831.510216
0.0,2,831.513219
0.0,5,831.522227
0.0,6,831.533237
0.0,3,831.538241
0.0,6,831.549252
0.0,2,831.552254
0.0,4,831.559261
0.0,3,831.564265
0.0,4,831.572273
0.0,3,831.577277
0.0,8,831.59129
0.0,3,831.596294
0.0,2,831.600298
0.0,2,831.6033
0.0,8,831.618314
0.0,2,831.621317
0.0,3,831.626322
0.0,4,831.634329
0.0,4,831.641335
0.0,2,831.644338
0.0,4,831.651345
0.0,2,831.655348
0.0,2,831.658351
0.0,2,831.662354
0.0,3,831.66836
0.0,8,831.716403
0.0,9,831.732418
0.0,3,831.738424
